39.09216,-94.41642,0.3191418457
39.09218,-94.41709,0.3185587463
39.0922,-94.41847,0.3154344482
39.09226,-94.42058,0.3124104919
39.09226,-94.42082,0.3125656433
39.09228,-94.42128,0.3127831421
39.09229,-94.42174,0.3120049744
39.09229,-94.42197,0.3115534668
39.09231,-94.42244,0.3107116699
39.09233,-94.42368,0.3097774658
39.09235,-94.42443,0.3094854431
39.09237,-94.42493,0.3093007202
39.09236,-94.42509,0.3092868042
39.0923,-94.42539,0.3094053955
39.09185,-94.4268,0.3104151306
39.0917,-94.4273,0.3108461609
39.09138,-94.42806,0.3099650574
39.0913,-94.42827,0.3096428223
39.09117,-94.42855,0.3093057861
39.09077,-94.42931,0.3081058655
39.09058,-94.42969,0.3072621155
39.0903,-94.43003,0.3061916809
39.09003,-94.43027,0.3052922363
39.0892,-94.43096,0.3024341736
39.08906,-94.43107,0.3020039368
39.0889,-94.43118,0.3014746399
39.08865,-94.43132,0.3007601318
39.08819,-94.43156,0.2994457092
39.08814,-94.43159,0.2993280945
39.0879,-94.43171,0.2988502502
39.08757,-94.43189,0.2953747559
39.08737,-94.43197,0.2941679993
39.08718,-94.432,0.2979163208
39.08677,-94.43204,0.2962876892
39.0866,-94.43204,0.2955534058
39.08616,-94.43206,0.2940917969
39.08546,-94.43208,0.2917162476
39.08445,-94.43212,0.2884848633
39.08435,-94.43212,0.288184082
39.08324,-94.43217,0.2824597778
39.08257,-94.43219,0.2796703186
39.08238,-94.4322,0.2788353882
39.08136,-94.43223,0.2750779724
39.08118,-94.43224,0.274633606
39.08082,-94.43225,0.274019165
39.08053,-94.43228,0.2736140747
39.07986,-94.43231,0.2727414246
39.07975,-94.43232,0.2729424438
39.07956,-94.43233,0.2731098022
39.07938,-94.43233,0.2734298706
39.07583,-94.43246,0.2908962097
39.07496,-94.4325,0.289504364
39.07271,-94.43258,0.2926850891
39.07234,-94.4326,0.2928654175
39.0718,-94.43262,0.292984436
39.07165,-94.43263,0.2928149109
39.07112,-94.43265,0.2914564514
39.07094,-94.43265,0.2907702026
39.0704,-94.43268,0.288656189
39.07035,-94.43268,0.2884819031
39.06878,-94.43275,0.2825004883
39.0685,-94.43277,0.2813212891
39.06831,-94.43277,0.2804157104
39.06759,-94.4328,0.2767046204
39.06741,-94.4328,0.275781311
39.06661,-94.43285,0.274472168
39.06602,-94.43287,0.2745643311
39.0649,-94.43293,0.2761403503
39.06475,-94.43293,0.2760847473
39.064,-94.43296,0.2755921936
39.06346,-94.43299,0.2752446594
39.06085,-94.4331,0.2761126099
39.06049,-94.43311,0.2766174622
39.05867,-94.4332,0.2847510376
39.05818,-94.43321,0.2871095581
39.05703,-94.43327,0.2917936096
39.05364,-94.43341,0.3054939575
