38.04521,-103.43135,1.221433594
38.04525,-103.43137,1.221616821
38.04561,-103.43158,1.223065186
38.04591,-103.43174,1.223090332
38.04611,-103.43124,1.222799683
38.04637,-103.43064,1.221760498
38.04645,-103.43047,1.221658813
38.04653,-103.43032,1.221477173
38.04662,-103.43014,1.221265747
38.04691,-103.4296,1.220335449
38.04702,-103.42941,1.220229614
38.04923,-103.42539,1.219303101
38.04964,-103.42462,1.219160034
38.04977,-103.42434,1.219449951
38.04987,-103.42411,1.219603271
38.04996,-103.42387,1.219675781
38.04998,-103.42379,1.219615112
38.05011,-103.42338,1.219107666
38.05018,-103.4231,1.218659302
38.05038,-103.4222,1.217275513
38.05077,-103.42027,1.216697632
38.05113,-103.41859,1.216364868
38.05172,-103.41571,1.21634668
38.05197,-103.41455,1.2163125
38.05321,-103.40857,1.215957275
38.05331,-103.40813,1.215573486
38.05345,-103.40769,1.215205322
38.05354,-103.40745,1.215217896
38.05359,-103.40734,1.215169189
38.05364,-103.40724,1.21505249
38.05368,-103.40713,1.214956299
38.05376,-103.40699,1.214880249
38.05386,-103.40679,1.215146362
38.05403,-103.40652,1.214994873
38.05418,-103.40631,1.214874878
38.05445,-103.40598,1.214347046
38.05462,-103.40581,1.215088867
38.06126,-103.39963,1.217153564
38.06144,-103.39947,1.21777771
38.06175,-103.39921,1.218941895
38.06196,-103.39905,1.218963379
38.06218,-103.39892,1.219300293
38.06235,-103.39884,1.220032959
38.06251,-103.39878,1.219889648
38.06263,-103.39873,1.219747437
38.0628,-103.39868,1.220425171
38.063,-103.39864,1.221297485
38.06307,-103.39863,1.221445923
38.06338,-103.39861,1.22241333
38.0637,-103.3986,1.222875732
38.06629,-103.3986,1.225272095
38.06674,-103.39862,1.225708496
38.06912,-103.39861,1.226579346
38.07297,-103.39866,1.234003052
38.0767,-103.39866,1.239127563
38.07717,-103.39867,1.24013269
38.07814,-103.39867,1.243229004
38.0783,-103.39868,1.243762817
38.0826,-103.39868,1.260526367
38.08284,-103.39867,1.26145105
38.08303,-103.39864,1.262218872
38.08335,-103.39855,1.262293457
38.08353,-103.39845,1.262290405
38.08373,-103.39831,1.262613403
38.0839,-103.39816,1.262692505
38.084,-103.39804,1.262316284
38.08411,-103.39792,1.26228894
38.08428,-103.39768,1.26244519
38.08433,-103.39757,1.262168457
38.08446,-103.39731,1.262081665
38.08457,-103.39697,1.262009155
38.08463,-103.39666,1.261900391
38.08466,-103.39642,1.261539307
38.08468,-103.39617,1.261268066
38.08469,-103.38056,1.236085449
38.08468,-103.37981,1.235296387
38.08469,-103.37956,1.235101929
38.08469,-103.35988,1.2130448
38.0847,-103.35873,1.212874268
38.08468,-103.34714,1.21642749
38.08467,-103.34612,1.21713623
38.08478,-103.30679,1.200976196
38.08479,-103.30611,1.200399292
38.08483,-103.28637,1.199307861
38.0848,-103.27768,1.197889648
38.08482,-103.26653,1.198023926
38.08481,-103.26583,1.198284546
38.08482,-103.2627,1.198620728
38.08483,-103.26198,1.198728027
38.08483,-103.25927,1.197709473
38.08484,-103.25835,1.196985596
38.08485,-103.23427,1.191014038
38.08486,-103.23359,1.189375122
38.08488,-103.22174,1.186993164
38.08482,-103.2217,1.186644531
38.08476,-103.22164,1.186584961
38.0847,-103.22154,1.187199219
38.08467,-103.22148,1.187314941
38.08466,-103.22145,1.187352905
38.08464,-103.22141,1.187407715
38.08458,-103.22131,1.187881592
38.08455,-103.22127,1.188037476
38.08452,-103.22122,1.188238525
38.08447,-103.22116,1.188714111
38.08442,-103.22109,1.189357666
38.08431,-103.22098,1.190125366
38.08426,-103.22094,1.190388306
38.08415,-103.22086,1.190897339
38.08413,-103.22085,1.190932861
38.08405,-103.2208,1.191267212
38.08399,-103.22077,1.191511353
38.08396,-103.22076,1.191574097
38.08389,-103.22073,1.191480713
38.0838,-103.22066,1.191119873
38.08344,-103.22059,1.18900708
38.08205,-103.22025,1.187571411
38.0811,-103.22,1.188981323
38.08045,-103.21986,1.190237793
38.08028,-103.21984,1.189992188
38.07988,-103.21982,1.188472046
38.07969,-103.21982,1.188241333
38.07938,-103.21983,1.188224731
38.0786,-103.21987,1.187221558
38.07714,-103.21999,1.186804565
38.07602,-103.22001,1.187567383
38.07499,-103.22,1.186397095
38.06769,-103.22003,1.187056763
38.06723,-103.22004,1.187266846
38.06539,-103.22004,1.186538452
38.06535,-103.22005,1.186485229
38.06532,-103.22007,1.186456543
38.06528,-103.22008,1.186429932
38.06525,-103.2201,1.18638562
38.06521,-103.22014,1.186315796
38.06518,-103.22019,1.186242188
38.06515,-103.22022,1.186269653
38.06513,-103.22027,1.186306885
38.06511,-103.22031,1.186384766
38.06509,-103.22039,1.186369385
38.06508,-103.22044,1.186313965
38.06508,-103.22049,1.186223022
38.06507,-103.22063,1.186213135
38.06507,-103.2208,1.18629541
38.06506,-103.22116,1.18619104
38.06506,-103.22129,1.186121948
38.06503,-103.22138,1.186088013
38.0651,-103.23572,1.190364746
38.06509,-103.23576,1.19035083
38.06509,-103.23591,1.190379883
38.06505,-103.23639,1.190502197
38.06503,-103.23649,1.190363647
38.06502,-103.23658,1.190241089
38.06494,-103.23692,1.190365601
38.0649,-103.23707,1.190738525
38.06487,-103.23715,1.190844849
