35.59293,-105.22328,1.956959351
35.59294,-105.22329,1.957005615
35.5931,-105.22339,1.957199829
35.59321,-105.22347,1.957282593
35.59323,-105.2235,1.957410278
35.59325,-105.22354,1.95754126
35.59326,-105.2236,1.957557739
35.59326,-105.22369,1.95769043
35.59324,-105.22378,1.958582764
35.59284,-105.22492,1.960030029
35.59282,-105.22496,1.960289063
35.59267,-105.22536,1.961991089
35.5925,-105.22574,1.963237671
35.59168,-105.22709,1.967252319
35.59057,-105.22907,1.977901245
35.59001,-105.2301,1.982254639
35.59092,-105.2307,1.981190796
35.59103,-105.23076,1.981436646
35.59167,-105.23117,1.982692871
35.59311,-105.23213,1.984130737
35.59376,-105.23251,1.985219238
35.59395,-105.23259,1.985435303
35.59458,-105.23277,1.981467163
35.59587,-105.23306,1.978624878
35.59617,-105.23315,1.977447144
35.59652,-105.23327,1.977348633
35.59712,-105.2336,1.975636475
35.5972,-105.23365,1.975578247
35.59787,-105.23414,1.976419922
35.59808,-105.23427,1.976892944
35.5982,-105.23432,1.976854126
35.59832,-105.23435,1.976598999
35.59838,-105.23437,1.976562744
35.59844,-105.23438,1.976416382
35.59853,-105.23438,1.975950073
35.59869,-105.23436,1.975627441
35.59878,-105.23434,1.975472412
35.59888,-105.23429,1.975101563
35.59893,-105.23426,1.974795044
35.5991,-105.23413,1.974287964
35.59918,-105.23405,1.973883179
35.59933,-105.23386,1.972723145
35.60033,-105.23216,1.971104492
35.60066,-105.23163,1.970386475
35.60085,-105.23129,1.969959595
35.60125,-105.23065,1.970012695
35.60164,-105.22998,1.970008667
35.60194,-105.2295,1.969777588
35.60266,-105.2283,1.969150635
35.60368,-105.22655,1.969471069
35.60432,-105.22549,1.971910767
35.60447,-105.22522,1.973542969
35.60469,-105.22486,1.975000732
35.60468,-105.22478,1.975061401
35.60469,-105.22476,1.975157715
35.60469,-105.22474,1.975262573
35.60485,-105.2244,1.975549561
35.60545,-105.22294,1.974788818
35.60557,-105.22294,1.974786377
35.606,-105.22302,1.975631714
35.6062,-105.22305,1.975810303
35.60621,-105.22305,1.975812256
35.60634,-105.22308,1.975916504
35.6134,-105.22437,1.98931897
35.61469,-105.22459,1.992991699
35.61535,-105.22472,1.994133301
35.61551,-105.22474,1.994839844
35.61608,-105.22486,1.996552612
35.61749,-105.22509,2.000160889
